Enable,Playlist Name,Channel Name,Group Title,TVG Id,TVG Name,Duration,Stream URL,TVG Logo,Metadata,Test Result,Error Message
1,14_IPTV_Org_BD.m3u,NAN TV,News,NANTV.bd@SD,,-1,https://app.ncare.live/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI2/nantv.stream/live-orgin/nantv.stream/playlist.m3u8,https://www.jagobd.com/wp-content/uploads/2019/11/NAN-TV-Logo-02.png,[],FAILED,HTTP Error: 404 Not Found
1,12_Sydul104_My.m3u,Nat Geo HD,Documentary,,,-1,http://202.70.146.135:8000/play/a05o/index.m3u8,https://logos-world.net/wp-content/uploads/2020/09/National-Geographic-Logo.png,['#http://151.80.18.177:86/National_Geo_HD/index.m3u8'],OK,
1,00_Live_Streams.m3u,Nat Geo Wildnat Geo Wild HD,Documentary,NatGeoWild.in,,-1,http://103.182.170.32:8888/play/a01r,https://raw.githubusercontent.com/BadhanStrom/img/refs/heads/main/WILD.pnghttps://raw.githubusercontent.com/BadhanStrom/img/refs/heads/main/Wild%20HD.png,[],FAILED,"Cannot connect to host 103.182.170.32:8888 ssl:False [Connect call failed ('103.182.170.32', 8888)]"
1,00_Live_Streams.m3u,National Geographic,Documentary,1335,,-1,https://v4-pan-n79-cdn-01.live.cdn.cgates.lt/live/dash/561901/index.mpd,https://raw.githubusercontent.com/BadhanStrom/TV-logo/refs/heads/main/Nat%20Geo.png,[],FAILED,HTTP Error: 403 
1,14_IPTV_Org_BD.m3u,National Geographic (576p) [geo Blocked],Documentary,NationalGeographic.in@SD,,-1,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:17:28:41&stream=373017&extension=ts&play_token=zCaGy5dtla,https://dtil.tmsimg.com/assets/s143573_ld_h15_aa.png?lock=720x540,[],OK,
1,15_IPTV_Org_IN.m3u,National Geographic (576p) [geo Blocked],Documentary,NationalGeographic.in@SD,,-1,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:17:28:41&stream=373017&extension=ts&play_token=zCaGy5dtla,https://dtil.tmsimg.com/assets/s143573_ld_h15_aa.png?lock=720x540,[],OK,
1,11_FAST_IPTV_Z.m3u,National Geographic HD,Documentory,1335,,-1,https://tvsen3.aynaott.com/7mm4pwCy/index.m3u8,https://i.postimg.cc/VN6PHrKZ/20240823_023950.png,[],OK,
1,14_IPTV_Org_BD.m3u,National Geographic HD (576p),Documentary,NationalGeographic.in@HD,,-1,http://103.165.93.31:8095/nationalGeographic/index.m3u8,https://dtil.tmsimg.com/assets/s143574_ld_h15_aa.png?lock=720x540,[],OK,
1,15_IPTV_Org_IN.m3u,National Geographic HD (576p),Documentary,NationalGeographic.in@HD,,-1,http://103.165.93.31:8095/nationalGeographic/index.m3u8,https://dtil.tmsimg.com/assets/s143574_ld_h15_aa.png?lock=720x540,[],OK,
1,00_Live_Streams.m3u,National Geographic Wild,Documentary,1335,,-1,https://v4-pan-n79-cdn-01.live.cdn.cgates.lt/live/dash/561201/index.mpd,https://raw.githubusercontent.com/BadhanStrom/TV-logo/refs/heads/main/Nati%20Geo%20Wild.png,[],FAILED,HTTP Error: 403 
1,13_SM_Combined.m3u,National Geography HD,Sm All TV,,,-1,http://202.70.146.135:8000/play/a05o/index.m3u8,https://web.aynaott.com/storage/019dd92f-107c-7056-9e79-e5233f6e51d9/uploads/images/2026-07-15/images_25b786047244481532eb505dfba85580_playmist_nat_geo_tv_400x400.jpg,[],OK,
1,11_FAST_IPTV_Z.m3u,National Wild HD,Documentory,,,-1,http://202.70.146.135:8000/play/a05j/index.m3u8,https://i.postimg.cc/Jh2Cwrgr/20240823-024003.png,[],OK,
1,15_IPTV_Org_IN.m3u,Ne News (576p),News,NENews.in@SD,,-1,https://mumt05.tangotv.in/87NeALx2NENEWS/index.m3u8,https://i.imgur.com/L5GeJFb.png,[],OK,
1,15_IPTV_Org_IN.m3u,Nepal 1 (576p),Entertainment,Nepal1.in@SD,,-1,https://mumt05.tangotv.in/87NeALx2NEPAL1/index.m3u8,https://i.imgur.com/Xr4FjC8.png,[],OK,
1,13_SM_Combined.m3u,News 21 Bangla,Sm All TV,2008,,-1,http://103.190.133.68:1935/news21live/live/playlist.m3u8,https://news21bangla.tv/wp-content/uploads/2025/07/Screenshot_23.png,[],OK,
1,13_SM_Combined.m3u,News 21 Bangla,Sm All TV,2008,,-1,http://103.190.133.68:1935/news21live/live/playlist.m3u8,https://www.jagobd.com/wp-content/uploads/2024/11/news21.jpg,[],OK,
1,11_FAST_IPTV_Z.m3u,News 21 Bangla TV,Bangladeshi,2008,,-1,http://103.190.133.68:1935/news21live/live/playlist.m3u8,https://i.postimg.cc/8knh34Z5/iju-Jfmd.png,[],OK,
1,14_IPTV_Org_BD.m3u,News 21 Bangla TV,News,News21BanglaTV.bd@SD,,-1,http://103.190.133.68:1935/news21live/live/playlist.m3u8,https://i.imgur.com/ijuJfmd.png,[],OK,
1,11_FAST_IPTV_Z.m3u,News 24,Bangladeshi,501,,-1,https://tvsen6.aynaott.com/cdgr3tw6WoG7JyRnLbi0/index.m3u8,https://i.postimg.cc/wThf5qQt/20240822_230921.png,[],OK,
1,13_SM_Combined.m3u,News 24,Sm All TV,501,,-1,https://tvsen6.aynaott.com/cdgr3tw6WoG7JyRnLbi0/index.m3u8,https://i.postimg.cc/wThf5qQt/20240822_230921.png,[],OK,
1,15_IPTV_Org_IN.m3u,News 24 (720p),News,News24.in@SD,,-1,https://vidcdn.vidgyor.com/news24-origin/liveabr/playlist.m3u8,https://dtil.tmsimg.com/assets/s90009_ld_h15_aa.png?lock=720x540,[],OK,
1,12_Sydul104_My.m3u,News 24 HD,Bangla,501,,-1,https://owrcovcrpy.gpcdn.net/bpk-tv/1708/output/index.m3u8,https://dl.dropbox.com/s/bl983avhouqd47c/news_24_bd.png,['#http://103.96.235.18:9090/sports2/index.m3u8'],FAILED,HTTP Error: 403 Forbidden
1,13_SM_Combined.m3u,News 24 HD,Sm All TV,186000,News 24 HD,-1,https://stream.ottplus.live/live/channel_24_abr/index.m3u8,https://tstatic.akash-go.com/cms-ui/images/custom-content/1770186895850.png,[],OK,
1,15_IPTV_Org_IN.m3u,News 24 Mp & Chhattisgarh (576p),News,News24MPChhattisgarh.in@SD,,-1,https://mumt04.tangotv.in/m18aqlK4NEWS24MPCG/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NEWS24_MPCG/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,News India 24x7,News,NewsIndia24x7.in@SD,,-1,https://cdn-3.pishow.tv/live/273/master.m3u8,https://dtil.tmsimg.com/assets/GNLZZGG002N1TXH.png?lock=720x540,[],FAILED,HTTP Error: 404 Not Found
1,15_IPTV_Org_IN.m3u,News Live Bangla (576p),News,NewsLiveBangla.in@SD,,-1,https://mumt06.tangotv.in/qYyB8fXVINDRADHANU/index.m3u8,https://papaji.freetvindia.com/media/News_Live_Bangla.png,[],OK,
1,12_Sydul104_My.m3u,News18 Bangla News,Indian Bangla,717,,-1,https://amg01448-samsungin-news18bangla-samsungin-ad-qy.amagi.tv/playlist/amg01448-samsungin-news18bangla-samsungin/playlist.m3u8,https://jio.dinesh29.com.np/smart/ardinesh/logos/news18-bangla-news.png,[],OK,
1,00_Live_Streams.m3u,News24 HD,Sm_bdix_isp,,,-1,http://103.229.254.25:7001/play/a06i/index.m3u8,https://i.ibb.co.com/9jF2B20/NEWS24-HD.png,[],FAILED,"Cannot connect to host 103.229.254.25:7001 ssl:False [Connect call failed ('103.229.254.25', 7001)]"
1,13_SM_Combined.m3u,Nexus TV,Sm All TV,,,-1,http://premiumtvs.space:80/live/PeH5kPWFfG/infamous7funny/411.ts,"https://assets-prod.services.toffeelive.com/f_png,w_300,q_85/FHz5PJwBcqxnFHJBdAqW/posters/419869ac-8ddf-4909-86c1-b69f0a3adf13.png",[],FAILED,HTTP Error: 401 Unauthorized
1,13_SM_Combined.m3u,Nexus TV,Toffee,,Nexus TV,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/nexus_tv/playlist.m3u8,https://assets-prod.services.toffeelive.com/FHz5PJwBcqxnFHJBdAqW/posters/419869ac-8ddf-4909-86c1-b69f0a3adf13.png,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739250:KeyName%3Dprod_linear:Signature%3Dpt9d-F7KgZ9_V39Ar1q7qi0_3Va_vjQNhCBCkw7WrX3aLJvymy88ol3FH6_6EdFhJIUEWzfDyqaZ81tYvKw0BQ&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739250:KeyName=prod_linear:Signature=pt9d-F7KgZ9_V39Ar1q7qi0_3Va_vjQNhCBCkw7WrX3aLJvymy88ol3FH6_6EdFhJIUEWzfDyqaZ81tYvKw0BQ"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,14_IPTV_Org_BD.m3u,Nexus TV (576p),General,NexusTV.bd@SD,,-1,https://tvsen6.aynaott.com/Epm7WrFa/index.m3u8,https://i.imgur.com/XcJZKg4.png,[],OK,
1,00_Live_Streams.m3u,Nexus TV HD,Bangla,,,-1,http://103.229.254.25:7001/play/a05m/index.m3u8,https://i.ibb.co.com/xqhhGHXc/NEXUS-TELEVISION-HD.png,[],FAILED,"Cannot connect to host 103.229.254.25:7001 ssl:False [Connect call failed ('103.229.254.25', 7001)]"
1,12_Sydul104_My.m3u,Nexus TV HD,Bangla,,,-1,https://stream.ottplus.live/live/global_tv_abr/index.m3u8,https://raw.githubusercontent.com/subirkumarpaul/Logo/main/Nexus%20TV.png,[],FAILED,HTTP Error: 404 Not Found
1,12_Sydul104_My.m3u,Nh Bolly Flix,Hindi,,,-1,https://cc-r5hupcym5oehh.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-r5hupcym5oehh/SBUM/RunnTV/BollyFlix_IN/BollyFlix_IN.m3u8,https://i.postimg.cc/CLPr6gq6/IMG-20220828-165715.jpg,[],OK,
1,00_Live_Streams.m3u,Nick,Roarzone,1341,,-1,http://103.182.170.32:8888/play/a04q,https://raw.githubusercontent.com/BadhanStrom/img/refs/heads/main/Nick.png,[],FAILED,"Cannot connect to host 103.182.170.32:8888 ssl:False [Connect call failed ('103.182.170.32', 8888)]"
1,13_SM_Combined.m3u,Nick Bangla,Sm All TV,1341,,-1,http://live.balajibroadband.com:3500/render.m3u8?auth=eWy2N9-BCdNT71DCT59ZmrtOoEb5Srm6UgPMqcloKfid4KZNKXqHsKAriRq-n50zsyHQQQSzvTAg6vOA6dIS6-mAdHCiZZnLHwgKGp_qzYj5pG-7UNcrzHjGP_khhOqfQZRweJV0RRDv63_m9xug3Kwbi7QVFXeczkuW69C3YUaK4ELwqeiVIV_7bFgVWqAJYj66IIBHlbKZ1SraW-glNwGPGtg4zi8QP33FjfsDMCAA-5uevxlJ92tS2EyKPqVz-p9GeCEX7o_MrNAIzD3jvo8t-5f1TSE9uU4OsjnpeNcC_6uJ4u0AaogLzBkKh3MSHdub1vOtwjiV7u-Y1SPavhLoFInqf0PN424QpJSjatC5Jqz_WIsmQ0Cy68UdnYW2tlLV44ZPMDlPbhU2KwrP0SZnGnJ84sggCMQu6wldJxqycPAc7GBIDH7FfnmTJFsT_5WaNUaAxKTQbKwZzifePRtQsE3Lj9Kn2Q-ldsO38arY3RFOKI-iD1OzpvMsh4x4WetU6WKA9m5IOH7QGKMT26CeqgeRQb1SIxnoaLPR8bSASkN1NKDBdWV8pdDaaVy_sixKTfbFGflXrLx_4g==&channel_key_id=1341&hdnea=st=1787424616~exp=1787511016~acl=/bpk-tv/Nick_Ben_MOB/Fallback/*~hmac=adc3d1c740a035ec9f2255e3abc7d0c5a83650de5118592d87e1b0777b6cb6b8,https://otapp.store/uploads/tv_image/sm/nick-bangla.png,['#https://madanitv.assadikb.workers.dev/live.php?id=1341&e=.m3u8'],FAILED,HTTP Error: 502 Bad Gateway
1,13_SM_Combined.m3u,Nick Bangla,Cartoon,1341,,-1,http://live.balajibroadband.com:3500/live/1341.m3u8,https://otapp.store/uploads/tv_image/sm/nick-bangla.png,[],OK,
1,15_IPTV_Org_IN.m3u,Nick Hd+ (1080p),Kids,NickHDPlus.in@HD,,-1,http://103.72.101.252:8080/live/1226.m3u8,https://dtil.tmsimg.com/assets/s159121_ld_h15_aa.png?lock=720x540,[],FAILED,Connection timeout to host http://103.72.101.252:8080/live/1226.m3u8
1,00_Live_Streams.m3u,Nick Jr,Kids,,,-1,https://qp-pldt-live-bpk-01-prod.akamaized.net/bpk-tv/dr_nickjr/default/index.mpd,https://logos-world.net/wp-content/uploads/2021/09/Nick-Jr.-Logo-2009-present-700x394.png,[],FAILED,HTTP Error: 403 Forbidden
1,00_Live_Streams.m3u,Nick Jr.,Kids,,,-1,http://103.182.170.32:8888/play/a02q,https://raw.githubusercontent.com/BadhanStrom/img/refs/heads/main/Nick_Jr.png,[],FAILED,"Cannot connect to host 103.182.170.32:8888 ssl:False [Connect call failed ('103.182.170.32', 8888)]"
1,14_IPTV_Org_BD.m3u,Nick Jr. (576p),Kids,NickJr.in@SD,,-1,http://103.185.24.134:3001/NICK-JR/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NICK_JUNIOR/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,Nick Jr. (576p),Kids,NickJr.in@SD,,-1,http://103.185.24.134:3001/NICK-JR/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NICK_JUNIOR/images/LOGO_HD/image.png,[],OK,
1,00_Live_Streams.m3u,Nickelodeon,Aynaott,548,,-1,https://qp-pldt-live-bpk-01-prod.akamaized.net/bpk-tv/dr_nickelodeon/default/index.mpd,https://logos-world.net/wp-content/uploads/2021/09/Nickelodeon-Logo.png,[],FAILED,HTTP Error: 403 Forbidden
1,14_IPTV_Org_BD.m3u,Nickelodeon (576p),Kids,Nickelodeon.in@SD,,-1,http://103.185.24.134:3001/NICK/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NICK/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,Nickelodeon (576p),Kids,Nickelodeon.in@SD,,-1,http://103.185.24.134:3001/NICK/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_NICK/images/LOGO_HD/image.png,[],OK,
1,00_Live_Streams.m3u,Nicktoons,Aynaott,,,-1,https://v4-pan-n79-cdn-01.live.cdn.cgates.lt/live/dash/561208/index.mpd,https://1000logos.net/wp-content/uploads/2022/09/Nicktoons-Logo.png,[],FAILED,HTTP Error: 403 
1,13_SM_Combined.m3u,No Name,Ungrouped,132000,Channel I HD,-1,https://tvsen6.aynaott.com/FNHpYvGZ7FkCE10PwTHm/index.m3u8,,[],OK,
1,13_SM_Combined.m3u,NRB HD,Sm All TV,,,-1,https://app.ncare.live/live-orgin/nrb-eu.stream/playlist.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRctL8rD_FYfZ1rHUDhs_Q3rJwRYGSDbMX0-XHpHFXLjeTC2D9iYwo8Gq3J&s=10,[],OK,
1,13_SM_Combined.m3u,NRB HD,Sm All TV,,,-1,https://app.ncare.live/live-orgin/nrb-eu.stream/playlist.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRctL8rD_FYfZ1rHUDhs_Q3rJwRYGSDbMX0-XHpHFXLjeTC2D9iYwo8Gq3J&s=10,['#ATTR:tvg-server=Server 1'],OK,
1,00_Live_Streams.m3u,NRB TV,Sm All TV,,,-1,https://app.ncare.live/live-orgin/nrb-eu.stream/playlist.m3u8,https://raw.githubusercontent.com/NmAlifKhan/Channel-Icon/refs/heads/tv/NRB.png,[],OK,
1,13_SM_Combined.m3u,NRB TV,Sm All TV,,,-1,https://app.ncare.live/live-orgin/nrb-eu.stream/playlist.m3u8,https://raw.githubusercontent.com/NmAlifKhan/Channel-Icon/refs/heads/tv/NRB.png,[],OK,
1,00_Live_Streams.m3u,NTV,Toffee,646,,-1,https://owrcovcrpy.gpcdn.net/bpk-tv/1716/output/index.m3u8,https://static.wikia.nocookie.net/etv-gspn-bangla/images/5/58/NTV_logo_with_slogan_2003.png,[],FAILED,HTTP Error: 403 Forbidden
1,12_Sydul104_My.m3u,NTV,Bangla,646,,-1,https://owrcovcrpy.gpcdn.net/bpk-tv/1716/output/index.m3u8,https://www.ntvbd.com/sites/default/files/aggregator/2020/02/17/ntv-channel_0.jpg,['#http://103.175.242.10:8080/ntv/index.m3u8'],FAILED,HTTP Error: 403 Forbidden
1,13_SM_Combined.m3u,NTV,Sm All TV,99000,,-1,https://tvsen5.aynaott.com/xV4jEKf3D9zc/index.m3u8,https://tstatic.akash-go.com/cms-ui/images/custom-content/1735560841094.png,[],OK,
1,13_SM_Combined.m3u,NTV,Sm All TV,99000,NTV,-1,http://103.165.93.31:8095/ntv/tracks-v1a1/mono.m3u8,https://tstatic.akash-go.com/cms-ui/images/custom-content/1735560841094.png,[],OK,
1,13_SM_Combined.m3u,NTV,Toffee,646,NTV,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/n_tv/playlist.m3u8,https://assets-prod.services.toffeelive.com/wHLVIJ4B7a1HdMSjaGLJ/posters/83b89557-3ae8-4ca8-8c5d-3c617359c738.png,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739249:KeyName%3Dprod_linear:Signature%3DvvvopE1jW8UXD0_furLQy45jBbjoBJ6udZ7LiUxC1u0dIzFQA-RbJRaBb_eDlrsfHVmVp1msbPmWRruK-GAaDw&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739249:KeyName=prod_linear:Signature=vvvopE1jW8UXD0_furLQy45jBbjoBJ6udZ7LiUxC1u0dIzFQA-RbJRaBb_eDlrsfHVmVp1msbPmWRruK-GAaDw"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,14_IPTV_Org_BD.m3u,NTV (720p),General,NTV.bd@SD,,-1,https://tvsen5.aynaott.com/xV4jEKf3D9zc/index.m3u8,https://i.imgur.com/l75bDTx.png,[],OK,
1,12_Sydul104_My.m3u,Nursary Rhymes,Kids,,,-1,http://23.237.104.106:8080/USA_NICKELODEON/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/9/93/Nick-logo.png,[],OK,
1,12_Sydul104_My.m3u,Nursary Rhymes 2,Kids,,,-1,https://d24p9tv2w5yorn.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-hv7b0gembp7xn/vod.m3u8,https://upload.wikimedia.org/wikipedia/commons/9/93/Nick-logo.png,[],FAILED,HTTP Error: 504 Gateway Time-out
1,13_SM_Combined.m3u,Oggy,Cartoon,,,-1,https://live20.bozztv.com/giatvplayout7/giatv-210728/tracks-v1a1/mono.ts.m3u8,https://image.tmdb.org/t/p/w500/aFAN9aKm0OblOr30ROejJCV8rGf.jpg,[],OK,
1,12_Sydul104_My.m3u,Orange Bangla,Indian Bangla,623,,-1,https://cdn-4.pishow.tv/live/1499/1499_2.m3u8,,[],FAILED,HTTP Error: 404 Not Found
1,15_IPTV_Org_IN.m3u,Orange Bangla TV (720p),Music,OrangeBanglaTV.in@SD,,-1,https://cdn-4.pishow.tv/live/1499/master.m3u8,https://i.imgur.com/wjSaHj5.png,[],FAILED,HTTP Error: 404 Not Found
1,11_FAST_IPTV_Z.m3u,Peace TV Bangla,Islamic,,,-1,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/tracks-v3a1/mono.m3u8,https://i.postimg.cc/vTYq396x/20250529-071345.png,[],OK,
1,12_Sydul104_My.m3u,Peace TV Bangla,Islamic,,,-1,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/tracks-v3a1/mono.m3u8?sid=s7AaNdTzDE2912wNcPLejQ,https://images-na.ssl-images-amazon.com/images/I/71CywdrFaZL.png,"['#http://176.119.29.52/live.ts?channelId=237&uid=3702&deviceMac=00:1A:79:3B:33:26', '#http://tv.cloudcdn.me/live.ts?channelId=237&uid=8164&deviceMac=00:1A:79:17:D4:A1', '#http://xtv.ooo:8080/213112/213112/11', '#https://dzkyvlfyge.erbvr.com/PeaceTvBangla/tracks-v3a1/mono.m3u8']",OK,
1,13_SM_Combined.m3u,Peace TV Bangla,Sm All TV,,,-1,https://app24.jagobd.com.bd/c3VydmVyX8RpbEU9Mi8xNy8yMFDEEHGcfRgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcEdsEfeDeKiNkVN3PTOmdFseWRtaW51aiPhnPTI2/peacetvban.stream/index.m3u8,https://i.ibb.co/Gfw89mC/20240804-033102.png,[],OK,
1,13_SM_Combined.m3u,Peace TV Bangla,Sm All TV,,,-1,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/tracks-v3a1/mono.m3u8,https://i.postimg.cc/vTYq396x/20250529-071345.png,[],OK,
1,14_IPTV_Org_BD.m3u,Peace TV Bangla (1080p),Religious,PeaceTVBangla.ae@SD,,-1,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/index.m3u8,https://i.imgur.com/1ztVXUi.png,[],OK,
1,15_IPTV_Org_IN.m3u,Peace TV Bangla (1080p),Religious,PeaceTVBangla.ae@SD,,-1,https://dzkyvlfyge.erbvr.com/PeaceTvBangla/index.m3u8,https://i.imgur.com/1ztVXUi.png,[],OK,
1,15_IPTV_Org_IN.m3u,Pocket Films,Movies,PocketFilms.in@SD,,-1,https://vglivessai.akamaized.net/sg/v1/manifest/611d79b11b77e2f571934fd80ca1413453772ac7/b8ada260-bb81-472b-b7c1-3a79213a84b8/e02a0ce5-6c42-4cca-bb53-e5cfecff74a9/0.m3u8,https://jiotvimages.cdn.jio.com/dare_images/images/p_pktflm.png,[],OK,
1,11_FAST_IPTV_Z.m3u,Pogo,Kids,Pogo.in,,-1,https://stream.ottplus.live/live/pogo_sd_abr/index.m3u8,https://i.postimg.cc/C1s5Hf5P/20240823_021444.png,[],OK,
1,13_SM_Combined.m3u,Pogo,Sm All TV,Pogo.in,,-1,https://stream.ottplus.live/live/pogo_sd_abr/index.m3u8,https://assets-prod.services.toffeelive.com/ny6W-JQBv9knK3AHujXC/posters/7e7c2afe-a663-4c09-983a-2d0fa0f1ca9a.webp,[],OK,
1,13_SM_Combined.m3u,Pogo,Cartoon,Pogo.in,,-1,https://stream.ottplus.live/live/pogo_sd_abr/index.m3u8,https://i.postimg.cc/C1s5Hf5P/20240823_021444.png,[],OK,
1,13_SM_Combined.m3u,Pogo,Toffee,Pogo.in,POGO,-1,https://bldcmprod-cdn.toffeelive.com/cdn/live/pogo_sd/playlist.m3u8,https://assets-prod.services.toffeelive.com/ny6W-JQBv9knK3AHujXC/posters/7e7c2afe-a663-4c09-983a-2d0fa0f1ca9a.webp,"['#KODIPROP:inputstream.adaptive.stream_headers=Host=bldcmprod-cdn.toffeelive.com&cookie=Edge-Cache-Cookie%3DURLPrefix%3DaHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires%3D1788739246:KeyName%3Dprod_linear:Signature%3DBoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ&user-agent=okhttp/5.1.0&client-api-header=null&accept-encoding=gzip', '#EXTVLCOPT:http-user-agent=okhttp/5.1.0', '#EXTHTTP:{""Host"": ""bldcmprod-cdn.toffeelive.com"", ""cookie"": ""Edge-Cache-Cookie=URLPrefix=aHR0cHM6Ly9ibGRjbXByb2QtY2RuLnRvZmZlZWxpdmUuY29t:Expires=1788739246:KeyName=prod_linear:Signature=BoMUIUuOsNmvrWb1c0Q8jH_T5Cp35Ms_U4wmQ0V8VTLRREDi5YBnmHXjJC7IodtD5p3WMVxHDwZwNMdtD06JBQ"", ""client-api-header"": ""null"", ""accept-encoding"": ""gzip""}']",OK,
1,13_SM_Combined.m3u,Probashi,Sm All TV,,,-1,http://158.69.24.53:8080/probashi_tv/index.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzayWMQexbfPV-jTx3ZNoq-XOmlHKSX1SCjg&s,[],OK,
1,00_Live_Streams.m3u,Probashi TV,Sm All TV,,,-1,http://158.69.24.53:8080/probashi_tv/tracks-v1a1/mono.m3u8,https://probashinews24.tv/images/logo.png,[],OK,
1,13_SM_Combined.m3u,Probashi TV,Sm All TV,,,-1,http://158.69.24.53:8080/probashi_tv/index.m3u8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzayWMQexbfPV-jTx3ZNoq-XOmlHKSX1SCjg&s,[],OK,
1,13_SM_Combined.m3u,Probashi TV,Sm All TV,,,-1,http://158.69.24.53:8080/probashi_tv/tracks-v1a1/mono.m3u8,https://probashinews24.tv/images/logo.png,[],OK,
1,11_FAST_IPTV_Z.m3u,PTC Music,Music,1189,,-1,https://d2lk5u59tns74c.cloudfront.net/out/v1/f913cf893c594f73b114216e74a2efbc/index.m3u8,https://i.postimg.cc/NFKqPkBP/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,PTC Music (720p),Music,PTCMusic.in@SD,,-1,https://d2lk5u59tns74c.cloudfront.net/out/v1/f913cf893c594f73b114216e74a2efbc/index.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_PTC_MUSIC/images/LOGO_HD/image.png,[],OK,
1,15_IPTV_Org_IN.m3u,PTC News (576p),News,PTCNews.in@SD,,-1,http://103.175.73.12:8080/live/182/master.m3u8,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_PTC_NEWS/images/LOGO_HD/image.png,"['#EXTVLCOPT:http-user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36']",FAILED,"Cannot connect to host 103.175.73.12:8080 ssl:False [Connect call failed ('103.175.73.12', 8080)]"
